timestamp;Longitude;Latitude;Altitude;Bearing;Accuracy;Speed;mobileNetwork.name;mobileNetwork.generation;mobileNetwork.id;adas
1542690360000;11.17515555;48.20589804;580.0;88.3;3.0;7.648529;LTE;4;13;
1542690361000;11.17524119;48.20593169;580.0;59.6;3.0;7.1589108;LTE;4;13;
1542690362000;11.17528356;48.20598955;580.0;29.4;3.0;7.1589108;LTE;4;13;
1542690363000;11.17528455;48.20606558;580.0;2.5;3.0;7.4035463;LTE;4;13;
1542690364000;11.17525487;48.20613995;581.0;344.3;3.0;8.385255;LTE;4;13;
1542690365000;11.17521568;48.20622669;581.0;345.0;3.0;9.617692;LTE;4;13;
1542690366000;11.17520883;48.20631858;580.0;355.3;3.0;10.111875;LTE;4;13;
1542690368000;11.17527181;48.20651588;580.0;15.4;3.0;11.845358;LTE;4;13;
1542690369000;11.17532095;48.2066304;580.0;16.2;3.0;13.086252;LTE;4;13;
1542690370000;11.17537802;48.20675703;580.0;16.4;3.0;14.57738;LTE;4;13;
1542690371000;11.17543525;48.20688908;580.0;16.7;3.0;15.074814;LTE;4;13;
1542690372000;11.17549562;48.20701944;579.0;17.1;3.0;15.323593;LTE;4;13;
1542690373000;11.1755578;48.20715369;579.0;16.5;3.0;15.821267;LTE;4;13;
1542690374000;11.175617;48.20729418;579.0;15.1;3.0;16.56804;LTE;4;13;
1542690375000;11.1756709;48.20744298;579.0;13.3;3.0;17.066048;LTE;4;13;
1542690376000;11.17571544;48.20759076;579.0;11.5;3.0;16.81703;LTE;4;13;
1542690377000;11.17575562;48.20773888;579.0;9.3;3.0;16.81703;LTE;4;13;
1542690378000;11.17577927;48.20789256;579.0;7.1;4.0;16.81703;LTE;4;13;
1542690379000;11.17579532;48.20804603;580.0;5.5;3.0;16.81703;LTE;4;13;
1542690380000;11.17581397;48.20819578;579.0;5.5;3.0;16.81703;LTE;4;13;
1542690381000;11.17582518;48.20834681;579.0;5.0;3.0;16.319084;LTE;4;13;
1542690382000;11.17584447;48.20848281;579.0;4.4;3.0;15.821267;LTE;4;13;
1542690383000;11.1758539;48.20861937;579.0;4.0;3.0;15.572412;LTE;4;13;
1542690384000;11.17586681;48.20875702;579.0;4.3;3.0;15.074814;LTE;4;13;
1542690385000;11.17588309;48.20888376;579.0;4.5;3.0;14.080128;LTE;4;13;
1542690386000;11.17589545;48.20899767;579.0;5.1;3.0;12.837932;LTE;4;13;
1542690387000;11.175917;48.20909972;580.0;7.7;3.0;11.34956;LTE;4;13;
1542690388000;11.17595116;48.20918074;579.0;14.2;3.0;9.617692;LTE;4;13;
1542690389000;11.17601171;48.2092335;579.0;28.0;3.0;8.385255;LTE;4;13;
1542690390000;11.17608973;48.20927439;578.0;48.4;3.0;7.8938265;LTE;4;13;
1542690391000;11.17618128;48.20931193;578.0;56.3;3.0;7.648529;LTE;4;13;
1542690392000;11.17623854;48.20936316;578.0;40.7;3.0;7.4035463;LTE;4;13;
1542690393000;11.17626956;48.20942422;578.0;20.0;3.0;7.4035463;LTE;4;13;
1542690394000;11.17626126;48.20948955;578.0;357.0;4.0;7.4035463;LTE;4;13;
1542690395000;11.17620565;48.20954639;578.0;332.3;3.0;7.4035463;LTE;4;13;
1542690396000;11.17615111;48.20959814;578.0;323.9;3.0;7.648529;LTE;4;13;
1542690397000;11.17611365;48.20966646;578.0;338.3;3.0;8.385255;LTE;4;13;
1542690398000;11.17611282;48.20975186;578.0;356.4;3.0;9.370832;LTE;4;13;
1542690399000;11.17612916;48.20983871;578.0;6.6;3.0;9.617692;LTE;4;13;
1542690400000;11.17615291;48.2099328;577.0;8.7;3.0;10.606602;LTE;4;13;
1542690401000;11.17618486;48.21003729;577.0;9.7;3.0;11.597413;LTE;4;13;
1542690402000;11.17621722;48.21015089;577.0;10.6;3.0;12.589679;LTE;4;13;
1542690403000;11.17626082;48.21027121;577.0;13.0;3.0;13.583077;LTE;4;13;
1542690404000;11.17631726;48.21039859;577.0;15.1;3.0;14.57738;LTE;4;13;
1542690405000;11.17638262;48.21052924;577.0;16.7;3.0;15.323593;LTE;4;13;
1542690406000;11.17644334;48.21066508;577.0;18.3;3.0;15.323593;LTE;4;13;
1542690407000;11.17651125;48.21080211;578.0;20.3;3.0;15.821267;LTE;4;13;
1542690408000;11.17659646;48.21094471;578.0;22.8;3.0;16.56804;LTE;4;13;
1542690409000;11.17669725;48.21108306;578.0;25.1;3.0;17.315094;LTE;4;13;
1542690410000;11.17681252;48.21122702;578.0;27.1;3.0;18.062391;LTE;4;13;
1542690412000;11.17707986;48.21151728;578.0;32.4;3.0;19.557608;LTE;4;13;
1542690413000;11.17722699;48.21165948;578.0;34.5;3.0;19.308353;LTE;4;13;
1542690414000;11.1773812;48.21180164;578.0;36.0;3.0;19.308353;LTE;4;13;
1542690415000;11.17752853;48.21193916;577.0;36.6;3.0;19.308353;LTE;4;13;
1542690416000;11.17768458;48.21208066;577.0;36.7;3.0;19.308353;LTE;4;13;
1542690417000;11.17784078;48.21221922;577.0;36.9;3.0;19.059118;LTE;4;13;
1542690418000;11.17798524;48.21235422;576.0;36.7;3.0;19.059118;LTE;4;13;
1542690419000;11.17813341;48.21248672;576.0;36.6;3.0;19.059118;LTE;4;13;
1542690420000;11.1782875;48.2126277;576.0;36.0;3.0;19.308353;LTE;4;13;
1542690422000;11.17858876;48.21290751;575.0;35.0;3.0;19.557608;LTE;4;13;
1542690423000;11.17873535;48.21305359;575.0;34.3;3.0;19.557608;LTE;4;13;
1542690424000;11.17888206;48.21320522;575.0;33.4;3.0;19.80688;LTE;4;13;
1542690425000;11.17902342;48.21335697;575.0;32.5;3.0;19.80688;LTE;4;13;
1542690426000;11.17915388;48.21351299;575.0;31.4;3.0;20.056171;LTE;4;13;
1542690427000;11.17928615;48.21367596;575.0;30.2;3.0;20.056171;LTE;4;13;
1542690428000;11.17941465;48.21383691;575.0;29.2;3.0;20.30548;LTE;4;13;
1542690429000;11.17954448;48.21399769;576.0;27.8;3.0;20.25;LTE;4;13;
1542690430000;11.17967409;48.21416355;576.0;26.2;3.0;20.5;LTE;4;13;
1542690431000;11.17979105;48.21432935;577.0;24.8;3.0;20.75;LTE;4;13;
1542690432000;11.17990479;48.21450084;577.0;23.6;3.0;20.75;LTE;4;13;
1542690433000;11.18000064;48.21467453;578.0;21.0;3.0;21.0;LTE;4;13;
1542690434000;11.18008849;48.21485088;579.0;19.0;4.0;20.75;LTE;4;13;
1542690436000;11.18025842;48.215198;580.0;16.9;3.0;20.25;LTE;4;13;
1542690437000;11.18033035;48.21537064;581.0;14.8;3.0;20.0;LTE;4;13;
1542690438000;11.18038752;48.21554741;581.0;12.9;3.0;20.0;LTE;4;13;
1542690439000;11.18044244;48.21572327;582.0;11.4;3.0;20.0;LTE;4;13;
1542690440000;11.18048592;48.21590337;582.0;10.1;3.0;20.0;LTE;4;13;
1542690441000;11.18053037;48.21608258;583.0;8.7;3.0;20.0;LTE;4;13;
1542690442000;11.18056932;48.21626241;583.0;7.3;3.0;20.25;LTE;4;13;
1542690444000;11.1806142;48.21662878;584.0;4.1;3.0;20.5;LTE;4;13;
1542690445000;11.18063093;48.21681883;583.0;2.7;3.0;20.75;LTE;4;13;
1542690446000;11.18063594;48.21700676;583.0;1.4;3.0;21.0;LTE;4;13;
1542690447000;11.18062546;48.21719917;583.0;359.8;3.0;21.0;LTE;4;13;
1542690448000;11.18061101;48.21738925;582.0;358.2;3.0;21.25;LTE;4;13;
1542690449000;11.18058642;48.21757922;582.0;356.2;3.0;21.5;LTE;4;13;
1542690450000;11.18055527;48.21777051;581.0;354.1;3.0;21.25;LTE;4;13;
1542690451000;11.18051812;48.21795972;581.0;352.7;3.0;21.25;LTE;4;13;
1542690452000;11.18046623;48.21814882;581.0;351.2;3.0;21.25;LTE;4;13;
1542690453000;11.1804142;48.21833913;581.0;349.7;3.0;21.25;LTE;4;13;
1542690454000;11.18035919;48.2185285;581.0;348.6;4.0;21.25;LTE;4;13;
1542690455000;11.18029553;48.21871511;582.0;347.0;3.0;21.25;LTE;4;13;
1542690456000;11.18022597;48.21890123;583.0;346.2;3.0;21.25;LTE;4;13;
1542690457000;11.1801471;48.21908077;583.0;344.6;3.0;21.25;LTE;4;13;
1542690458000;11.18005477;48.21926255;584.0;342.3;3.0;21.0;LTE;4;13;
1542690459000;11.17995953;48.2194377;584.0;340.5;3.0;21.0;LTE;4;13;
1542690460000;11.17985825;48.21961183;584.0;339.5;4.0;21.0;LTE;4;13;
1542690461000;11.17975051;48.21977865;586.0;338.0;3.0;20.25;LTE;4;13;
1542690462000;11.17964397;48.21994051;587.0;337.2;3.0;19.75;LTE;4;13;
1542690463000;11.17953786;48.22010239;588.0;335.5;3.0;19.5;LTE;4;13;
1542690464000;11.17942459;48.22026047;588.0;333.7;4.0;19.25;LTE;4;13;
1542690465000;11.17932501;48.22039271;588.0;331.8;4.0;17.0;LTE;4;13;
1542690466000;11.17923229;48.2205005;589.0;331.0;3.0;14.75;LTE;4;13;
1542690467000;11.17915869;48.22059334;589.0;328.4;3.0;11.75;LTE;4;13;
1542690468000;11.17910769;48.22065739;590.0;330.6;3.0;8.75;LTE;4;13;
1542690469000;11.17908409;48.22071534;590.0;343.4;3.0;6.75;LTE;4;13;
1542690471000;11.17916741;48.22080796;590.0;37.8;3.0;6.25;LTE;4;13;
1542690472000;11.17926012;48.2208402;591.0;58.7;4.0;7.25;LTE;4;13;
1542690473000;11.17937682;48.22087884;591.0;63.7;4.0;9.25;LTE;4;13;
1542690474000;11.17951241;48.2209156;592.0;66.5;4.0;10.75;LTE;4;13;
1542690475000;11.17965263;48.22096107;592.0;63.0;4.0;11.5;LTE;4;13;
1542690476000;11.17979642;48.22103051;591.0;55.3;4.0;12.75;LTE;4;13;
1542690477000;11.17996749;48.22111162;591.0;54.0;4.0;14.5;LTE;4;13;
1542690478000;11.18013905;48.22121095;590.0;49.6;3.0;16.0;LTE;4;13;
1542690479000;11.18029001;48.22131303;590.0;45.7;4.0;16.0;LTE;4;13;
1542690480000;11.18044614;48.22142843;589.0;41.0;3.0;16.75;LTE;4;13;
1542690481000;11.18060318;48.22155561;589.0;38.3;4.0;17.5;LTE;4;13;
1542690482000;11.18076205;48.22168301;589.0;38.0;4.0;18.25;LTE;4;13;
1542690483000;11.1809174;48.22180978;589.0;38.2;4.0;18.25;LTE;4;13;
1542690484000;11.1810698;48.22195039;590.0;37.1;3.0;18.75;LTE;4;13;
1542690485000;11.18122719;48.22209288;591.0;37.7;4.0;19.75;LTE;4;13;
1542690486000;11.18139926;48.22223567;591.0;38.6;4.0;20.5;LTE;4;13;
1542690487000;11.18157715;48.22238531;590.0;38.5;4.0;21.25;LTE;4;13;
1542690488000;11.18174865;48.22253694;591.0;37.2;3.0;21.0;LTE;4;13;
1542690489000;11.18191186;48.22269576;591.0;35.5;4.0;21.0;LTE;4;13;
1542690490000;11.1820831;48.22285656;592.0;35.3;4.0;21.75;LTE;4;13;
1542690491000;11.18228233;48.22298945;592.0;42.6;4.0;21.5;LTE;4;13;
1542690492000;11.1824834;48.22312015;591.0;47.6;4.0;21.25;LTE;4;13;
1542690493000;11.18271024;48.22324882;590.0;48.4;4.0;21.75;LTE;4;13;
1542690494000;11.18294116;48.22337196;590.0;48.7;4.0;22.0;LTE;4;13;1
1542690495000;11.18316732;48.22351061;590.0;46.8;3.0;22.25;LTE;4;13;1
1542690496000;11.18338336;48.22364209;589.0;47.7;3.0;22.0;LTE;4;13;1
1542690497000;11.18362222;48.22376851;590.0;51.8;4.0;22.25;LTE;4;13;1
1542690498000;11.18387226;48.22388694;590.0;54.9;4.0;22.75;LTE;4;13;1
1542690499000;11.18412719;48.22398546;589.0;57.9;4.0;22.25;LTE;4;13;1
1542690500000;11.18437911;48.22408499;588.0;58.1;4.0;22.0;LTE;4;13;1
1542690501000;11.18463263;48.22417701;587.0;58.8;4.0;21.75;LTE;4;13;1
1542690502000;11.18488097;48.22427568;587.0;58.8;4.0;21.75;LTE;4;13;1
1542690503000;11.18512954;48.22437352;587.0;59.3;5.0;21.5;LTE;4;13;1
1542690504000;11.18538071;48.22449166;588.0;59.0;5.0;21.75;LTE;4;13;1
1542690505000;11.1856194;48.22459288;588.0;58.7;6.0;21.5;LTE;4;13;1
1542690506000;11.18586579;48.22469991;589.0;58.9;5.0;21.75;LTE;4;13;1
1542690507000;11.18613011;48.22481162;587.0;58.0;5.0;21.75;LTE;4;13;1
1542690508000;11.1863806;48.22492129;583.0;57.8;4.0;21.75;LTE;4;13;1
1542690509000;11.18662965;48.22502462;583.0;58.0;5.0;21.75;LTE;4;13;1
1542690510000;11.18688558;48.22512815;582.0;58.3;6.0;22.0;LTE;4;13;1
1542690511000;11.18712414;48.22522948;583.0;58.2;7.0;21.75;LTE;4;13;1
1542690512000;11.18737357;48.22532434;584.0;58.8;7.0;21.75;LTE;4;13;1
1542690513000;11.18761985;48.22541451;584.0;58.7;6.0;22.0;LTE;4;13;1
1542690514000;11.18787418;48.22551608;583.0;58.1;5.0;22.0;LTE;4;13;1
1542690515000;11.18814599;48.22563459;584.0;58.2;5.0;22.0;LTE;4;13;1
1542690516000;11.18839241;48.22573625;584.0;58.4;5.0;22.0;LTE;4;13;1
1542690517000;11.18863803;48.22583811;583.0;58.3;4.0;22.0;LTE;4;13;1
1542690518000;11.18889173;48.22595078;583.0;58.2;4.0;22.0;LTE;4;13;1
1542690519000;11.18916743;48.22606597;584.0;58.3;4.0;22.0;LTE;4;13;1
1542690520000;11.18941302;48.22617114;584.0;58.2;4.0;22.0;LTE;4;13;1
1542690521000;11.18965613;48.22627771;583.0;58.0;3.0;22.0;LTE;4;13;1
1542690522000;11.18990788;48.22638432;582.0;58.2;3.0;22.0;LTE;4;13;1
1542690523000;11.1901637;48.22648312;581.0;58.4;4.0;22.0;LTE;4;13;1
1542690524000;11.19041622;48.2265902;581.0;57.5;4.0;22.0;LTE;4;13;1
1542690525000;11.1906604;48.22670996;583.0;54.7;4.0;22.0;LTE;4;13;1
1542690526000;11.19088023;48.22683304;583.0;49.6;3.0;22.0;LTE;4;13;1
1542690527000;11.19105644;48.22697978;583.0;42.4;3.0;22.5;LTE;4;13;1
1542690528000;11.19122402;48.22713891;583.0;35.9;4.0;22.0;LTE;4;13;1
1542690529000;11.1913623;48.22730898;582.0;29.5;4.0;22.0;LTE;4;13;1
1542690530000;11.19145989;48.22748738;582.0;22.3;4.0;21.75;LTE;4;13;1
1542690531000;11.19153657;48.22767201;582.0;16.6;4.0;21.5;LTE;4;13;1
1542690532000;11.1915794;48.22786919;582.0;10.9;3.0;22.0;LTE;4;13;1
1542690533000;11.19160338;48.22806765;582.0;6.7;3.0;22.0;LTE;4;13;1
1542690534000;11.19161789;48.22826128;582.0;1.1;3.0;21.75;LTE;4;13;1
1542690535000;11.19160642;48.22845636;582.0;356.9;3.0;22.0;LTE;4;13;1
1542690536000;11.19158835;48.22865746;582.0;356.1;3.0;22.0;LTE;4;13;1
1542690537000;11.19157461;48.22885886;582.0;356.2;3.0;22.0;LTE;4;13;1
1542690538000;11.19154613;48.2290548;581.0;356.3;3.0;22.0;LTE;4;13;1
1542690539000;11.19151844;48.22926329;582.0;356.5;3.0;22.0;LTE;4;13;1
1542690540000;11.19149956;48.22945842;582.0;356.4;3.0;22.25;LTE;4;13;1
1542690541000;11.1914848;48.22965423;581.0;356.2;3.0;22.25;LTE;4;13;1
1542690542000;11.19146852;48.22986105;581.0;356.1;3.0;22.0;LTE;4;13;1
1542690543000;11.19144407;48.23006287;580.0;356.2;3.0;22.0;LTE;4;13;1
1542690544000;11.19142638;48.23025653;581.0;356.3;3.0;22.0;LTE;4;13;1
1542690545000;11.19140145;48.23045241;581.0;356.4;3.0;22.0;LTE;4;13;1
1542690546000;11.19137836;48.23065097;581.0;356.3;3.0;22.0;LTE;4;13;1
1542690547000;11.19135773;48.23085205;581.0;356.2;3.0;22.0;LTE;4;13;1
1542690548000;11.19134391;48.23105068;581.0;356.2;3.0;22.0;LTE;4;13;1
1542690549000;11.19132121;48.23125108;581.0;356.3;3.0;22.0;LTE;4;13;1
1542690550000;11.19129474;48.23145047;580.0;356.3;3.0;22.0;LTE;4;13;1
1542690551000;11.19127389;48.23164402;579.0;356.3;3.0;22.0;LTE;4;13;1
1542690552000;11.19125477;48.23184333;579.0;356.4;3.0;22.0;LTE;4;13;1
1542690553000;11.19122618;48.23203966;578.0;356.2;3.0;22.0;LTE;4;13;1
1542690554000;11.1912098;48.23223372;578.0;356.3;3.0;22.0;LTE;4;13;1
1542690555000;11.19118704;48.23242879;577.0;356.4;3.0;22.0;LTE;4;13;1
1542690556000;11.19117157;48.23263439;577.0;355.9;3.0;22.0;LTE;4;13;1
1542690557000;11.19114442;48.23283377;577.0;355.7;3.0;22.0;LTE;4;13;1
1542690558000;11.19113155;48.23303109;577.0;356.3;3.0;22.0;LTE;4;13;1
1542690559000;11.19112091;48.23322935;576.0;357.4;3.0;22.0;LTE;4;13;1
1542690560000;11.19112293;48.23342403;576.0;358.7;3.0;22.0;LTE;4;13;1
1542690561000;11.1911272;48.2336192;576.0;0.7;3.0;22.0;LTE;4;13;1
1542690562000;11.19114115;48.23381522;576.0;2.3;4.0;22.0;LTE;4;13;1
1542690563000;11.19117336;48.23401521;575.0;5.4;3.0;22.0;LTE;4;13;1
1542690564000;11.19121877;48.23420981;575.0;8.3;3.0;22.0;LTE;4;13;1
1542690565000;11.19127165;48.234404;575.0;10.6;3.0;21.75;LTE;4;13;1
1542690566000;11.1913404;48.23459534;575.0;12.8;4.0;21.75;LTE;4;13;1
1542690567000;11.19142961;48.23477909;574.0;17.7;4.0;22.0;LTE;4;13;1
1542690568000;11.19153723;48.23496122;575.0;19.7;3.0;21.75;LTE;4;13;1
1542690569000;11.19164315;48.23514442;576.0;20.3;3.0;21.25;LTE;4;13;1
1542690570000;11.19174397;48.23532947;577.0;20.4;4.0;21.5;LTE;4;13;1
1542690571000;11.19184919;48.23550835;577.0;20.9;4.0;21.5;LTE;4;13;1
1542690572000;11.19195185;48.23569121;578.0;20.6;4.0;21.75;LTE;4;13;1
1542690573000;11.19205321;48.23587604;579.0;20.5;4.0;21.5;LTE;4;13;1
1542690574000;11.19216528;48.23606344;579.0;20.5;4.0;21.75;LTE;4;13;1
1542690575000;11.19227142;48.2362532;581.0;20.3;3.0;22.0;LTE;4;13;1
1542690576000;11.19236492;48.23643812;581.0;20.5;4.0;22.0;LTE;4;13;1
1542690577000;11.19246189;48.23662461;581.0;20.2;4.0;21.75;LTE;4;13;1
1542690578000;11.19256966;48.23681221;581.0;20.5;4.0;22.0;LTE;4;13;1
1542690579000;11.19266878;48.23699701;582.0;20.8;4.0;22.0;LTE;4;13;1
1542690580000;11.19276835;48.23718051;583.0;20.2;4.0;21.75;LTE;4;13;1
1542690581000;11.19287111;48.23736883;584.0;20.2;4.0;22.0;LTE;4;13;1
1542690582000;11.19297684;48.23755115;585.0;20.6;4.0;21.75;LTE;4;13;1
1542690583000;11.19308042;48.23772953;586.0;21.3;4.0;21.75;LTE;4;13;1
1542690584000;11.19318495;48.23791352;587.0;20.8;4.0;21.75;LTE;4;13;
1542690585000;11.19327372;48.23807791;588.0;20.2;3.0;19.75;LTE;4;13;
1542690586000;11.19334914;48.23822158;588.0;19.5;4.0;17.25;LTE;4;13;
1542690587000;11.19341533;48.23835562;588.0;18.7;4.0;16.25;LTE;4;13;
1542690588000;11.19349508;48.23848895;588.0;19.5;4.0;15.75;LTE;4;13;
1542690589000;11.19356063;48.23859344;589.0;21.2;4.0;13.75;LTE;4;13;
1542690590000;11.19361249;48.23867589;588.0;20.2;3.0;11.75;LTE;4;13;
1542690591000;11.19366587;48.23876831;589.0;20.8;3.0;10.75;LTE;4;13;
1542690592000;11.19370562;48.23885122;590.0;20.1;3.0;10.0;LTE;4;13;
1542690593000;11.19374757;48.23891027;588.0;18.5;3.0;8.75;LTE;4;13;
1542690594000;11.19378552;48.23897478;587.0;19.9;3.0;7.25;LTE;4;13;
1542690595000;11.19382152;48.23901684;587.0;33.4;3.0;5.75;LTE;4;13;
1542690596000;11.19386879;48.239043;586.0;43.9;3.0;4.5;LTE;4;13;
1542690597000;11.19389407;48.23905692;586.0;47.5;3.0;2.75;LTE;4;13;
1542690598000;11.19392102;48.23907932;586.0;44.4;3.0;3.25;LTE;4;13;
1542690599000;11.19396168;48.23910847;586.0;39.2;3.0;4.25;LTE;4;13;
1542690600000;11.19399052;48.23914197;585.0;36.0;3.0;4.75;LTE;4;13;
1542690601000;11.19404167;48.23917904;584.0;41.7;4.0;5.0;LTE;4;13;
1542690602000;11.19411264;48.23921517;584.0;53.0;4.0;6.0;LTE;4;13;
1542690603000;11.1941978;48.23924851;583.0;59.9;3.0;7.0;LTE;4;13;
1542690604000;11.1942973;48.23926904;583.0;70.0;3.0;7.5;LTE;4;13;
1542690605000;11.19440275;48.23928466;582.0;77.5;4.0;8.0;LTE;4;13;
1542690606000;11.19451531;48.2392976;582.0;80.0;3.0;8.25;LTE;4;13;
1542690607000;11.1946291;48.23931016;581.0;78.4;3.0;8.5;LTE;4;13;
1542690608000;11.19474456;48.23932849;581.0;75.3;3.0;8.75;LTE;4;13;
1542690609000;11.19486302;48.23935051;581.0;73.3;3.0;9.25;LTE;4;13;
1542690610000;11.194985;48.2393805;580.0;73.1;3.0;9.5;LTE;4;13;
1542690611000;11.19511271;48.23940165;580.0;74.7;3.0;10.0;LTE;4;13;
1542690612000;11.1952492;48.23942087;579.0;77.3;3.0;9.75;LTE;4;13;
1542690613000;11.19537857;48.23943735;579.0;78.5;3.0;10.0;LTE;4;13;
1542690614000;11.19550547;48.23945249;578.0;79.9;3.0;10.0;LTE;4;13;
1542690615000;11.19563217;48.23947003;578.0;79.2;3.0;10.0;LTE;4;13;
1542690616000;11.19576214;48.23948662;577.0;79.2;3.0;10.0;LTE;4;13;
1542690617000;11.1958995;48.23950261;577.0;80.4;3.0;10.25;LTE;4;13;
1542690618000;11.19603347;48.23952113;577.0;81.8;3.0;10.5;LTE;4;13;
1542690619000;11.19617342;48.23952982;576.0;82.3;3.0;10.5;LTE;4;13;
1542690620000;11.19630898;48.23954118;576.0;83.2;3.0;10.25;LTE;4;13;
1542690621000;11.19644128;48.23955465;575.0;82.3;3.0;10.0;LTE;4;13;
1542690622000;11.19656995;48.23956074;575.0;83.5;3.0;10.0;LTE;4;13;
1542690623000;11.19670557;48.23956731;575.0;86.1;3.0;10.0;LTE;4;13;
1542690624000;11.19684159;48.23957358;574.0;86.2;3.0;10.0;LTE;4;13;
1542690625000;11.1969831;48.23957972;574.0;85.2;3.0;10.0;LTE;4;13;
1542690626000;11.19711366;48.23958865;574.0;82.8;3.0;10.0;LTE;4;13;
1542690627000;11.19724416;48.23960108;574.0;81.1;3.0;10.0;LTE;4;13;
1542690628000;11.19737405;48.23961035;574.0;80.9;3.0;10.0;LTE;4;13;
1542690629000;11.19750635;48.23962442;574.0;80.1;3.0;10.0;LTE;4;13;
1542690630000;11.19763234;48.23964028;573.0;79.0;3.0;10.0;LTE;4;13;
1542690631000;11.19776387;48.23965315;573.0;80.8;3.0;9.75;LTE;4;13;
1542690632000;11.19789549;48.23966486;573.0;81.0;3.0;9.75;LTE;4;13;
1542690633000;11.1980128;48.23968024;573.0;80.0;3.0;9.0;LTE;4;13;
1542690634000;11.19813273;48.23969666;573.0;78.3;3.0;8.75;LTE;4;13;
1542690635000;11.1982526;48.23972254;573.0;73.6;3.0;8.75;LTE;4;13;
1542690636000;11.19836011;48.2397497;573.0;70.2;4.0;8.75;LTE;4;13;
1542690637000;11.1984707;48.23978932;573.0;63.6;3.0;8.75;LTE;4;13;
1542690638000;11.19856052;48.2398345;572.0;58.1;4.0;8.5;LTE;4;13;
1542690639000;11.19865567;48.23988676;572.0;50.8;3.0;8.5;LTE;4;13;
1542690640000;11.19874255;48.23994118;572.0;45.2;3.0;8.5;LTE;4;13;
1542690641000;11.19880701;48.23999515;572.0;38.5;3.0;8.5;LTE;4;13;
1542690642000;11.19887115;48.24005662;572.0;33.3;4.0;8.5;LTE;4;13;
1542690643000;11.19891339;48.24013168;571.0;24.2;3.0;8.75;LTE;4;13;
1542690644000;11.1989405;48.24021101;571.0;14.3;3.0;9.0;LTE;4;13;
1542690645000;11.19895455;48.24029974;571.0;7.1;3.0;9.75;LTE;4;13;
1542690646000;11.19896583;48.24039817;571.0;5.0;3.0;10.0;LTE;4;13;
1542690647000;11.19897573;48.24049316;570.0;6.9;3.0;10.5;LTE;4;13;
1542690648000;11.19899579;48.24058673;570.0;6.4;3.0;10.5;LTE;4;13;
1542690649000;11.19900581;48.24068347;570.0;5.2;3.0;10.75;LTE;4;13;
1542690651000;11.19903546;48.24086911;570.0;6.3;3.0;10.5;LTE;4;13;
1542690652000;11.19905714;48.24095933;570.0;8.9;3.0;10.0;LTE;4;13;
1542690653000;11.19909238;48.24105066;569.0;12.3;3.0;10.25;LTE;4;13;
1542690654000;11.19912661;48.24113921;569.0;15.1;3.0;10.0;LTE;4;13;
1542690655000;11.19916626;48.24122932;568.0;15.6;3.0;10.25;LTE;4;13;
1542690656000;11.19920478;48.24132333;567.0;15.7;3.0;10.75;LTE;4;13;
1542690657000;11.19924693;48.24141843;567.0;16.1;4.0;11.25;LTE;4;13;
1542690658000;11.19929153;48.24151949;567.0;16.0;3.0;11.5;LTE;4;13;
1542690659000;11.1993364;48.24162358;566.0;16.4;3.0;11.75;LTE;4;13;
1542690660000;11.19938182;48.24172747;566.0;16.4;3.0;12.0;LTE;4;13;
1542690661000;11.19942137;48.24183;566.0;16.3;3.0;12.25;LTE;4;13;
1542690662000;11.1994731;48.24193607;566.0;16.8;3.0;12.25;LTE;4;13;
1542690663000;11.19952317;48.24204267;566.0;16.6;3.0;12.25;LTE;4;13;
1542690664000;11.1995693;48.24215155;565.0;17.2;3.0;12.5;LTE;4;13;
1542690665000;11.1996139;48.24225834;566.0;16.3;3.0;12.5;LTE;4;13;
1542690666000;11.19965892;48.24236391;565.0;16.2;3.0;12.5;LTE;4;13;
1542690667000;11.19970822;48.24246797;566.0;16.4;3.0;12.5;LTE;4;13;
1542690668000;11.19975755;48.24257867;566.0;16.3;3.0;12.5;LTE;4;13;
1542690669000;11.19980752;48.24268919;566.0;16.1;3.0;12.75;LTE;4;13;
1542690670000;11.1998607;48.24280023;566.0;15.8;3.0;12.75;LTE;4;13;
1542690671000;11.19991815;48.24290911;566.0;16.6;3.0;13.0;LTE;4;13;
1542690672000;11.19997214;48.24303023;566.0;16.9;3.0;13.75;LTE;4;13;
1542690673000;11.20003175;48.24315691;566.0;16.9;3.0;14.75;LTE;4;13;
1542690674000;11.20009241;48.24328951;566.0;16.9;3.0;15.25;LTE;4;13;
1542690675000;11.2001455;48.24341937;566.0;16.5;3.0;15.25;LTE;4;13;
1542690676000;11.20020181;48.24355599;565.0;16.1;4.0;15.75;LTE;4;13;
1542690677000;11.20026242;48.24369456;566.0;16.4;3.0;16.0;LTE;4;13;
1542690678000;11.20031997;48.24383294;566.0;16.8;3.0;16.25;LTE;4;13;
1542690679000;11.20038644;48.24396933;567.0;16.9;3.0;15.75;LTE;4;13;
1542690680000;11.20044618;48.24410079;567.0;16.7;3.0;15.5;LTE;4;13;
1542690681000;11.20050376;48.24423016;567.0;16.4;3.0;15.25;LTE;4;13;
1542690682000;11.20055428;48.24436657;567.0;15.6;3.0;15.5;LTE;4;13;
1542690683000;11.20061065;48.2445014;567.0;15.4;3.0;15.5;LTE;4;13;
1542690684000;11.20066938;48.24462996;567.0;16.0;3.0;15.0;LTE;4;13;
1542690685000;11.20072716;48.24475969;566.0;16.2;3.0;14.75;LTE;4;13;
1542690686000;11.20078368;48.24488166;566.0;15.7;3.0;14.25;LTE;4;13;
